Fecha,Verdura,Ciudad,Precio,Codigo,CodNum,Cierre,15Abril,Dia
05/03/2020,Tomate,B/manga,2034,BGA,3,0,0,64
05/03/2020,Tomate,Bogotá,1938,BOG,2,0,0,64
05/03/2020,Tomate,Cali,2900,CAL,4,0,0,64
05/03/2020,Tomate,Manizales,1386,MAN,5,1,0,64
05/03/2020,Tomate,Medellín,1900,MED,1,1,0,64
06/03/2020,Cebolla,B/manga,650,BGA,3,0,0,65
06/03/2020,Cebolla,Bogotá,600,BOG,2,0,0,65
06/03/2020,Cebolla,Cali,576,CAL,4,0,0,65
06/03/2020,Cebolla,Manizales,725,MAN,5,1,0,65
06/03/2020,Cebolla,Medellín,937,MED,1,1,0,65
06/03/2020,Tomate,B/manga,2136,BGA,3,0,0,65
06/03/2020,Tomate,Bogotá,2080,BOG,2,0,0,65
06/03/2020,Tomate,Cali,2900,CAL,4,0,0,65
06/03/2020,Tomate,Manizales,1386,MAN,5,1,0,65
06/03/2020,Tomate,Medellín,2175,MED,1,1,0,65
07/03/2020,Cebolla,B/manga,650,BGA,3,0,0,66
07/03/2020,Cebolla,Bogotá,600,BOG,2,0,0,66
07/03/2020,Cebolla,Cali,576,CAL,4,0,0,66
07/03/2020,Cebolla,Manizales,725,MAN,5,1,0,66
07/03/2020,Cebolla,Medellín,937,MED,1,1,0,66
07/03/2020,Tomate,B/manga,2136,BGA,3,0,0,66
07/03/2020,Tomate,Bogotá,2080,BOG,2,0,0,66
07/03/2020,Tomate,Cali,2900,CAL,4,0,0,66
07/03/2020,Tomate,Manizales,1386,MAN,5,1,0,66
07/03/2020,Tomate,Medellín,2175,MED,1,1,0,66
08/03/2020,Cebolla,B/manga,650,BGA,3,0,0,67
08/03/2020,Cebolla,Bogotá,600,BOG,2,0,0,67
08/03/2020,Cebolla,Cali,576,CAL,4,0,0,67
08/03/2020,Cebolla,Manizales,725,MAN,5,1,0,67
08/03/2020,Cebolla,Medellín,937,MED,1,1,0,67
08/03/2020,Tomate,B/manga,2136,BGA,3,0,0,67
08/03/2020,Tomate,Bogotá,2080,BOG,2,0,0,67
08/03/2020,Tomate,Cali,2900,CAL,4,0,0,67
08/03/2020,Tomate,Manizales,1386,MAN,5,1,0,67
08/03/2020,Tomate,Medellín,2175,MED,1,1,0,67
09/03/2020,Cebolla,B/manga,650,BGA,3,0,0,68
09/03/2020,Cebolla,Bogotá,600,BOG,2,0,0,68
09/03/2020,Cebolla,Cali,632,CAL,4,0,0,68
09/03/2020,Cebolla,Manizales,850,MAN,5,1,0,68
09/03/2020,Cebolla,Medellín,937,MED,1,1,0,68
09/03/2020,Tomate,B/manga,2136,BGA,3,0,0,68
09/03/2020,Tomate,Bogotá,1943,BOG,2,0,0,68
09/03/2020,Tomate,Cali,1908,CAL,4,0,0,68
09/03/2020,Tomate,Manizales,1386,MAN,5,1,0,68
09/03/2020,Tomate,Medellín,2175,MED,1,1,0,68
10/03/2020,Cebolla,B/manga,675,BGA,3,0,0,69
10/03/2020,Cebolla,Bogotá,650,BOG,2,0,0,69
10/03/2020,Cebolla,Cali,594,CAL,4,0,0,69
10/03/2020,Cebolla,Manizales,850,MAN,5,1,0,69
10/03/2020,Cebolla,Medellín,937,MED,1,1,0,69
10/03/2020,Tomate,B/manga,2159,BGA,3,0,0,69
10/03/2020,Tomate,Bogotá,1943,BOG,2,0,0,69
10/03/2020,Tomate,Cali,1908,CAL,4,0,0,69
10/03/2020,Tomate,Manizales,1386,MAN,5,1,0,69
10/03/2020,Tomate,Medellín,2175,MED,1,1,0,69
11/03/2020,Cebolla,B/manga,675,BGA,3,0,0,70
11/03/2020,Cebolla,Bogotá,750,BOG,2,0,0,70
11/03/2020,Cebolla,Cali,594,CAL,4,0,0,70
11/03/2020,Cebolla,Manizales,850,MAN,5,1,0,70
11/03/2020,Cebolla,Medellín,1067,MED,1,1,0,70
11/03/2020,Tomate,B/manga,2159,BGA,3,0,0,70
11/03/2020,Tomate,Bogotá,1989,BOG,2,0,0,70
11/03/2020,Tomate,Cali,1908,CAL,4,0,0,70
11/03/2020,Tomate,Manizales,1386,MAN,5,1,0,70
11/03/2020,Tomate,Medellín,1850,MED,1,1,0,70
12/03/2020,Cebolla,B/manga,750,BGA,3,0,0,71
12/03/2020,Cebolla,Bogotá,850,BOG,2,0,0,71
12/03/2020,Cebolla,Cali,845,CAL,4,0,0,71
12/03/2020,Cebolla,Manizales,975,MAN,5,1,0,71
12/03/2020,Cebolla,Medellín,1337,MED,1,1,0,71
12/03/2020,Tomate,B/manga,1761,BGA,3,0,0,71
12/03/2020,Tomate,Bogotá,1966,BOG,2,0,0,71
12/03/2020,Tomate,Cali,1621,CAL,4,0,0,71
12/03/2020,Tomate,Manizales,1420,MAN,5,1,0,71
12/03/2020,Tomate,Medellín,1413,MED,1,1,0,71
13/03/2020,Cebolla,B/manga,750,BGA,3,0,0,72
13/03/2020,Cebolla,Bogotá,800,BOG,2,0,0,72
13/03/2020,Cebolla,Cali,845,CAL,4,0,0,72
13/03/2020,Cebolla,Manizales,975,MAN,5,1,0,72
13/03/2020,Cebolla,Medellín,1337,MED,1,1,0,72
13/03/2020,Tomate,B/manga,1455,BGA,3,0,0,72
13/03/2020,Tomate,Bogotá,1784,BOG,2,0,0,72
13/03/2020,Tomate,Cali,1621,CAL,4,0,0,72
13/03/2020,Tomate,Manizales,1420,MAN,5,1,0,72
13/03/2020,Tomate,Medellín,1400,MED,1,1,0,72
14/03/2020,Cebolla,B/manga,750,BGA,3,0,0,73
14/03/2020,Cebolla,Bogotá,800,BOG,2,0,0,73
14/03/2020,Cebolla,Cali,845,CAL,4,0,0,73
14/03/2020,Cebolla,Manizales,975,MAN,5,1,0,73
14/03/2020,Cebolla,Medellín,1337,MED,1,1,0,73
14/03/2020,Tomate,B/manga,1455,BGA,3,0,0,73
14/03/2020,Tomate,Bogotá,1784,BOG,2,0,0,73
14/03/2020,Tomate,Cali,1621,CAL,4,0,0,73
14/03/2020,Tomate,Manizales,1420,MAN,5,1,0,73
14/03/2020,Tomate,Medellín,1400,MED,1,1,0,73
15/03/2020,Cebolla,B/manga,750,BGA,3,0,0,74
15/03/2020,Cebolla,Bogotá,800,BOG,2,0,0,74
15/03/2020,Cebolla,Cali,845,CAL,4,0,0,74
15/03/2020,Cebolla,Manizales,975,MAN,5,1,0,74
15/03/2020,Cebolla,Medellín,1337,MED,1,1,0,74
15/03/2020,Tomate,B/manga,1455,BGA,3,0,0,74
15/03/2020,Tomate,Bogotá,1784,BOG,2,0,0,74
15/03/2020,Tomate,Cali,1621,CAL,4,0,0,74
15/03/2020,Tomate,Manizales,1420,MAN,5,1,0,74
15/03/2020,Tomate,Medellín,1400,MED,1,1,0,74
16/03/2020,Cebolla,B/manga,750,BGA,3,0,0,75
16/03/2020,Cebolla,Bogotá,800,BOG,2,0,0,75
16/03/2020,Cebolla,Cali,816,CAL,4,0,0,75
16/03/2020,Cebolla,Manizales,975,MAN,5,1,0,75
16/03/2020,Cebolla,Medellín,1363,MED,1,1,0,75
16/03/2020,Tomate,B/manga,1455,BGA,3,0,0,75
16/03/2020,Tomate,Bogotá,1636,BOG,2,0,0,75
16/03/2020,Tomate,Cali,1417,CAL,4,0,0,75
16/03/2020,Tomate,Manizales,1034,MAN,5,1,0,75
16/03/2020,Tomate,Medellín,1500,MED,1,1,0,75
17/03/2020,Cebolla,B/manga,780,BGA,3,0,0,76
17/03/2020,Cebolla,Bogotá,850,BOG,2,0,0,76
17/03/2020,Cebolla,Cali,781,CAL,4,0,0,76
17/03/2020,Cebolla,Manizales,975,MAN,5,1,0,76
17/03/2020,Cebolla,Medellín,1363,MED,1,1,0,76
17/03/2020,Tomate,B/manga,1307,BGA,3,0,0,76
17/03/2020,Tomate,Bogotá,1636,BOG,2,0,0,76
17/03/2020,Tomate,Cali,1417,CAL,4,0,0,76
17/03/2020,Tomate,Manizales,1034,MAN,5,1,0,76
17/03/2020,Tomate,Medellín,1500,MED,1,1,0,76
18/03/2020,Cebolla,B/manga,780,BGA,3,0,0,77
18/03/2020,Cebolla,Bogotá,950,BOG,2,0,0,77
18/03/2020,Cebolla,Cali,781,CAL,4,0,0,77
18/03/2020,Cebolla,Manizales,975,MAN,5,1,0,77
18/03/2020,Cebolla,Medellín,1530,MED,1,1,0,77
18/03/2020,Tomate,B/manga,1307,BGA,3,0,0,77
18/03/2020,Tomate,Bogotá,2045,BOG,2,0,0,77
18/03/2020,Tomate,Cali,1417,CAL,4,0,0,77
18/03/2020,Tomate,Manizales,1034,MAN,5,1,0,77
18/03/2020,Tomate,Medellín,1738,MED,1,1,0,77
19/03/2020,Cebolla,B/manga,1275,BGA,3,0,0,78
19/03/2020,Cebolla,Bogotá,1250,BOG,2,0,0,78
19/03/2020,Cebolla,Cali,1020,CAL,4,0,0,78
19/03/2020,Cebolla,Manizales,1300,MAN,5,1,0,78
19/03/2020,Cebolla,Medellín,2261,MED,1,1,0,78
19/03/2020,Tomate,B/manga,2727,BGA,3,0,0,78
19/03/2020,Tomate,Bogotá,2386,BOG,2,0,0,78
19/03/2020,Tomate,Cali,2004,CAL,4,0,0,78
19/03/2020,Tomate,Manizales,1636,MAN,5,1,0,78
19/03/2020,Tomate,Medellín,2950,MED,1,1,0,78
20/03/2020,Cebolla,B/manga,1275,BGA,3,0,0,79
20/03/2020,Cebolla,Bogotá,1200,BOG,2,0,0,79
20/03/2020,Cebolla,Cali,1020,CAL,4,0,0,79
20/03/2020,Cebolla,Manizales,1300,MAN,5,1,0,79
20/03/2020,Cebolla,Medellín,1929,MED,1,1,0,79
20/03/2020,Tomate,B/manga,2727,BGA,3,0,0,79
20/03/2020,Tomate,Bogotá,2955,BOG,2,0,0,79
20/03/2020,Tomate,Cali,2004,CAL,4,0,0,79
20/03/2020,Tomate,Manizales,1636,MAN,5,1,0,79
20/03/2020,Tomate,Medellín,3000,MED,1,1,0,79
21/03/2020,Cebolla,B/manga,1275,BGA,3,0,0,80
21/03/2020,Cebolla,Bogotá,1200,BOG,2,0,0,80
21/03/2020,Cebolla,Cali,1020,CAL,4,0,0,80
21/03/2020,Cebolla,Manizales,1300,MAN,5,1,0,80
21/03/2020,Cebolla,Medellín,1929,MED,1,1,0,80
21/03/2020,Tomate,B/manga,2727,BGA,3,0,0,80
21/03/2020,Tomate,Bogotá,2955,BOG,2,0,0,80
21/03/2020,Tomate,Cali,2004,CAL,4,0,0,80
21/03/2020,Tomate,Manizales,1636,MAN,5,1,0,80
21/03/2020,Tomate,Medellín,3000,MED,1,1,0,80
22/03/2020,Cebolla,B/manga,1275,BGA,3,0,0,81
22/03/2020,Cebolla,Bogotá,1200,BOG,2,0,0,81
22/03/2020,Cebolla,Cali,1020,CAL,4,0,0,81
22/03/2020,Cebolla,Manizales,1300,MAN,5,1,0,81
22/03/2020,Cebolla,Medellín,1929,MED,1,1,0,81
22/03/2020,Tomate,B/manga,2727,BGA,3,0,0,81
22/03/2020,Tomate,Bogotá,2955,BOG,2,0,0,81
22/03/2020,Tomate,Cali,2004,CAL,4,0,0,81
22/03/2020,Tomate,Manizales,1636,MAN,5,1,0,81
22/03/2020,Tomate,Medellín,3000,MED,1,1,0,81
23/03/2020,Cebolla,B/manga,1275,BGA,3,0,0,82
23/03/2020,Cebolla,Bogotá,1800,BOG,2,0,0,82
23/03/2020,Cebolla,Cali,1997,CAL,4,0,0,82
23/03/2020,Cebolla,Manizales,1300,MAN,5,1,0,82
23/03/2020,Cebolla,Medellín,1929,MED,1,1,0,82
23/03/2020,Tomate,B/manga,2727,BGA,3,0,0,82
23/03/2020,Tomate,Bogotá,3523,BOG,2,0,0,82
23/03/2020,Tomate,Cali,3483,CAL,4,0,0,82
23/03/2020,Tomate,Manizales,1636,MAN,5,1,0,82
23/03/2020,Tomate,Medellín,3000,MED,1,1,0,82
24/03/2020,Cebolla,B/manga,1390,BGA,3,0,0,83
24/03/2020,Cebolla,Bogotá,1350,BOG,2,0,0,83
24/03/2020,Cebolla,Cali,1997,CAL,4,0,0,83
24/03/2020,Cebolla,Manizales,1550,MAN,5,1,0,83
24/03/2020,Cebolla,Medellín,2397,MED,1,1,0,83
24/03/2020,Tomate,B/manga,2784,BGA,3,0,0,83
24/03/2020,Tomate,Bogotá,3011,BOG,2,0,0,83
24/03/2020,Tomate,Cali,3483,CAL,4,0,0,83
24/03/2020,Tomate,Manizales,1966,MAN,5,1,0,83
24/03/2020,Tomate,Medellín,3000,MED,1,1,0,83
25/03/2020,Cebolla,B/manga,1390,BGA,3,0,0,84
25/03/2020,Cebolla,Bogotá,1150,BOG,2,0,0,84
25/03/2020,Cebolla,Cali,1997,CAL,4,0,0,84
25/03/2020,Cebolla,Manizales,1550,MAN,5,1,0,84
25/03/2020,Cebolla,Medellín,1751,MED,1,1,0,84
25/03/2020,Tomate,B/manga,2784,BGA,3,0,0,84
25/03/2020,Tomate,Bogotá,2159,BOG,2,0,0,84
25/03/2020,Tomate,Cali,3483,CAL,4,0,0,84
25/03/2020,Tomate,Manizales,1966,MAN,5,1,0,84
25/03/2020,Tomate,Medellín,2500,MED,1,1,0,84
26/03/2020,Cebolla,B/manga,1150,BGA,3,0,0,85
26/03/2020,Cebolla,Bogotá,775,BOG,2,0,0,85
26/03/2020,Cebolla,Cali,1467,CAL,4,0,0,85
26/03/2020,Cebolla,Manizales,1125,MAN,5,1,0,85
26/03/2020,Cebolla,Medellín,1321,MED,1,1,0,85
26/03/2020,Tomate,B/manga,1648,BGA,3,0,0,85
26/03/2020,Tomate,Bogotá,2205,BOG,2,0,0,85
26/03/2020,Tomate,Cali,2754,CAL,4,0,0,85
26/03/2020,Tomate,Manizales,1659,MAN,5,1,0,85
26/03/2020,Tomate,Medellín,2000,MED,1,1,0,85
27/03/2020,Cebolla,B/manga,950,BGA,3,0,0,86
27/03/2020,Cebolla,Bogotá,750,BOG,2,0,0,86
27/03/2020,Cebolla,Cali,1467,CAL,4,0,0,86
27/03/2020,Cebolla,Manizales,1125,MAN,5,1,0,86
27/03/2020,Cebolla,Medellín,1161,MED,1,1,0,86
27/03/2020,Tomate,B/manga,1705,BGA,3,0,0,86
27/03/2020,Tomate,Bogotá,1591,BOG,2,0,0,86
27/03/2020,Tomate,Cali,2754,CAL,4,0,0,86
27/03/2020,Tomate,Manizales,1659,MAN,5,1,0,86
27/03/2020,Tomate,Medellín,1788,MED,1,1,0,86
28/03/2020,Cebolla,B/manga,950,BGA,3,0,0,87
28/03/2020,Cebolla,Bogotá,750,BOG,2,0,0,87
28/03/2020,Cebolla,Cali,1467,CAL,4,0,0,87
28/03/2020,Cebolla,Manizales,1125,MAN,5,1,0,87
28/03/2020,Cebolla,Medellín,1161,MED,1,1,0,87
28/03/2020,Tomate,B/manga,1705,BGA,3,0,0,87
28/03/2020,Tomate,Bogotá,1591,BOG,2,0,0,87
28/03/2020,Tomate,Cali,2754,CAL,4,0,0,87
28/03/2020,Tomate,Manizales,1659,MAN,5,1,0,87
28/03/2020,Tomate,Medellín,1788,MED,1,1,0,87
29/03/2020,Cebolla,B/manga,950,BGA,3,0,0,88
29/03/2020,Cebolla,Bogotá,750,BOG,2,0,0,88
29/03/2020,Cebolla,Cali,1467,CAL,4,0,0,88
29/03/2020,Cebolla,Manizales,1125,MAN,5,1,0,88
29/03/2020,Cebolla,Medellín,1161,MED,1,1,0,88
29/03/2020,Tomate,B/manga,1705,BGA,3,0,0,88
29/03/2020,Tomate,Bogotá,1591,BOG,2,0,0,88
29/03/2020,Tomate,Cali,2754,CAL,4,0,0,88
29/03/2020,Tomate,Manizales,1659,MAN,5,1,0,88
29/03/2020,Tomate,Medellín,1788,MED,1,1,0,88
30/03/2020,Cebolla,B/manga,950,BGA,3,0,0,89
30/03/2020,Cebolla,Bogotá,750,BOG,2,0,0,89
30/03/2020,Cebolla,Cali,940,CAL,4,0,0,89
30/03/2020,Cebolla,Manizales,900,MAN,5,1,0,89
30/03/2020,Cebolla,Medellín,972,MED,1,1,0,89
30/03/2020,Tomate,B/manga,1705,BGA,3,0,0,89
30/03/2020,Tomate,Bogotá,1750,BOG,2,0,0,89
30/03/2020,Tomate,Cali,1442,CAL,4,0,0,89
30/03/2020,Tomate,Manizales,1364,MAN,5,1,0,89
30/03/2020,Tomate,Medellín,1763,MED,1,1,0,89
31/03/2020,Cebolla,B/manga,950,BGA,3,0,0,90
31/03/2020,Cebolla,Bogotá,750,BOG,2,0,0,90
31/03/2020,Cebolla,Cali,940,CAL,4,0,0,90
31/03/2020,Cebolla,Manizales,900,MAN,5,1,0,90
31/03/2020,Cebolla,Medellín,1062,MED,1,1,0,90
31/03/2020,Tomate,B/manga,1284,BGA,3,0,0,90
31/03/2020,Tomate,Bogotá,1761,BOG,2,0,0,90
31/03/2020,Tomate,Cali,1442,CAL,4,0,0,90
31/03/2020,Tomate,Manizales,1364,MAN,5,1,0,90
31/03/2020,Tomate,Medellín,1800,MED,1,1,0,90
01/04/2020,Cebolla,Bogotá,750,BOG,2,0,0,91
01/04/2020,Cebolla,Manizales,900,MAN,5,1,0,91
01/04/2020,Cebolla,Medellín,1062,MED,1,1,0,91
01/04/2020,Cebolla,B/manga,950,BGA,3,0,0,91
01/04/2020,Cebolla,Cali,940,CAL,4,0,0,91
01/04/2020,Tomate,Bogotá,1795,BOG,2,0,0,91
01/04/2020,Tomate,Manizales,1364,MAN,5,1,0,91
01/04/2020,Tomate,Medellín,1525,MED,1,1,0,91
01/04/2020,Tomate,B/manga,1284,BGA,3,0,0,91
01/04/2020,Tomate,Cali,1442,CAL,4,0,0,91
02/04/2020,Cebolla,Bogotá,750,BOG,2,0,0,92
02/04/2020,Cebolla,Manizales,900,MAN,5,1,0,92
02/04/2020,Cebolla,B/manga,950,BGA,3,0,0,92
02/04/2020,Cebolla,Cali,999,CAL,4,0,0,92
02/04/2020,Cebolla,Medellín,1062,MED,1,1,0,92
02/04/2020,Tomate,Bogotá,1693,BOG,2,0,0,92
02/04/2020,Tomate,Manizales,1273,MAN,5,1,0,92
02/04/2020,Tomate,Medellín,1775,MED,1,1,0,92
02/04/2020,Tomate,B/manga,950,BGA,3,0,0,92
02/04/2020,Tomate,Cali,1767,CAL,4,0,0,92
03/04/2020,Cebolla,Bogotá,875,BOG,2,0,0,93
03/04/2020,Cebolla,Manizales,900,MAN,5,1,0,93
03/04/2020,Cebolla,Medellín,933,MED,1,1,0,93
03/04/2020,Cebolla,B/manga,950,BGA,3,0,0,93
03/04/2020,Cebolla,Cali,999,CAL,4,0,0,93
03/04/2020,Tomate,Bogotá,1682,BOG,2,0,0,93
03/04/2020,Tomate,Manizales,1273,MAN,5,1,0,93
03/04/2020,Tomate,Medellín,1613,MED,1,1,0,93
03/04/2020,Tomate,B/manga,1682,BGA,3,0,0,93
03/04/2020,Tomate,Cali,1767,CAL,4,0,0,93
04/04/2020,Cebolla,Bogotá,875,BOG,2,0,0,94
04/04/2020,Cebolla,Manizales,900,MAN,5,1,0,94
04/04/2020,Cebolla,Medellín,933,MED,1,1,0,94
04/04/2020,Cebolla,B/manga,950,BGA,3,0,0,94
04/04/2020,Cebolla,Cali,1083,CAL,4,0,0,94
04/04/2020,Tomate,Bogotá,1682,BOG,2,0,0,94
04/04/2020,Tomate,Manizales,1273,MAN,5,1,0,94
04/04/2020,Tomate,Medellín,1613,MED,1,1,0,94
04/04/2020,Tomate,B/manga,1682,BGA,3,0,0,94
04/04/2020,Tomate,Cali,1767,CAL,4,0,0,94
05/04/2020,Cebolla,Bogotá,875,BOG,2,0,0,95
05/04/2020,Cebolla,Manizales,900,MAN,5,1,0,95
05/04/2020,Cebolla,Medellín,933,MED,1,1,0,95
05/04/2020,Cebolla,B/manga,950,BGA,3,0,0,95
05/04/2020,Cebolla,Cali,999,CAL,4,0,0,95
05/04/2020,Tomate,Bogotá,1682,BOG,2,0,0,95
05/04/2020,Tomate,Manizales,1273,MAN,5,1,0,95
05/04/2020,Tomate,Medellín,1613,MED,1,1,0,95
05/04/2020,Tomate,B/manga,1682,BGA,3,0,0,95
05/04/2020,Tomate,Cali,1767,CAL,4,0,0,95
06/04/2020,Cebolla,Bogotá,980,BOG,2,0,0,96
06/04/2020,Cebolla,Manizales,1200,MAN,5,1,0,96
06/04/2020,Cebolla,Medellín,933,MED,1,1,0,96
06/04/2020,Cebolla,B/manga,950,BGA,3,0,0,96
06/04/2020,Cebolla,Cali,1130,CAL,4,0,0,96
06/04/2020,Tomate,Bogotá,2273,BOG,2,0,0,96
06/04/2020,Tomate,Manizales,2136,MAN,5,1,0,96
06/04/2020,Tomate,Medellín,1975,MED,1,1,0,96
06/04/2020,Tomate,B/manga,1682,BGA,3,0,0,96
06/04/2020,Tomate,Cali,2888,CAL,4,0,0,96
07/04/2020,Cebolla,Bogotá,1020,BOG,2,0,0,97
07/04/2020,Cebolla,Manizales,1200,MAN,5,1,0,97
07/04/2020,Cebolla,Medellín,1250,MED,1,1,0,97
07/04/2020,Cebolla,B/manga,980,BGA,3,0,0,97
07/04/2020,Cebolla,Cali,1188,CAL,4,0,0,97
07/04/2020,Tomate,Bogotá,2091,BOG,2,0,0,97
07/04/2020,Tomate,Manizales,2136,MAN,5,1,0,97
07/04/2020,Tomate,Medellín,2188,MED,1,1,0,97
07/04/2020,Tomate,B/manga,1727,BGA,3,0,0,97
07/04/2020,Tomate,Cali,2888,CAL,4,0,0,97
08/04/2020,Cebolla,Bogotá,1020,BOG,2,0,0,98
08/04/2020,Cebolla,Manizales,1270,MAN,5,1,0,98
08/04/2020,Cebolla,Medellín,1256,MED,1,1,0,98
08/04/2020,Cebolla,B/manga,980,BGA,3,0,0,98
08/04/2020,Cebolla,Cali,1188,CAL,4,0,0,98
08/04/2020,Tomate,Bogotá,2000,BOG,2,0,0,98
08/04/2020,Tomate,Manizales,2136,MAN,5,1,0,98
08/04/2020,Tomate,Medellín,2100,MED,1,1,0,98
08/04/2020,Tomate,B/manga,1727,BGA,3,0,0,98
08/04/2020,Tomate,Cali,2888,CAL,4,0,0,98
09/04/2020,Cebolla,Bogotá,1020,BOG,2,0,0,99
09/04/2020,Cebolla,Manizales,1270,MAN,5,1,0,99
09/04/2020,Cebolla,Medellín,1256,MED,1,1,0,99
09/04/2020,Cebolla,B/manga,980,BGA,3,0,0,99
09/04/2020,Cebolla,Cali,1188,CAL,4,0,0,99
09/04/2020,Tomate,Bogotá,2000,BOG,2,0,0,99
09/04/2020,Tomate,Manizales,2136,MAN,5,1,0,99
09/04/2020,Tomate,Medellín,2100,MED,1,1,0,99
09/04/2020,Tomate,B/manga,1727,BGA,3,0,0,99
09/04/2020,Tomate,Cali,2888,CAL,4,0,0,99
10/04/2020,Cebolla,Bogotá,1020,BOG,2,0,0,100
10/04/2020,Cebolla,Manizales,1270,MAN,5,1,0,100
10/04/2020,Cebolla,Medellín,1256,MED,1,1,0,100
10/04/2020,Cebolla,B/manga,980,BGA,3,0,0,100
10/04/2020,Cebolla,Cali,1188,CAL,4,0,0,100
10/04/2020,Tomate,Bogotá,2000,BOG,2,0,0,100
10/04/2020,Tomate,Manizales,2136,MAN,5,1,0,100
10/04/2020,Tomate,Medellín,2100,MED,1,1,0,100
10/04/2020,Tomate,B/manga,1727,BGA,3,0,0,100
10/04/2020,Tomate,Cali,2888,CAL,4,0,0,100
11/04/2020,Cebolla,Bogotá,1020,BOG,2,0,0,101
11/04/2020,Cebolla,Manizales,1270,MAN,5,1,0,101
11/04/2020,Cebolla,Medellín,1256,MED,1,1,0,101
11/04/2020,Cebolla,B/manga,1000,BGA,3,0,0,101
11/04/2020,Cebolla,Cali,1141,CAL,4,0,0,101
11/04/2020,Tomate,Bogotá,2000,BOG,2,0,0,101
11/04/2020,Tomate,Manizales,2136,MAN,5,1,0,101
11/04/2020,Tomate,Medellín,2100,MED,1,1,0,101
11/04/2020,Tomate,B/manga,886,BGA,3,0,0,101
11/04/2020,Tomate,Cali,1442,CAL,4,0,0,101
12/04/2020,Cebolla,Bogotá,1020,BOG,2,0,0,102
12/04/2020,Cebolla,Manizales,1270,MAN,5,1,0,102
12/04/2020,Cebolla,Medellín,1256,MED,1,1,0,102
12/04/2020,Cebolla,B/manga,1000,BGA,3,0,0,102
12/04/2020,Cebolla,Cali,1141,CAL,4,0,0,102
12/04/2020,Tomate,Bogotá,2000,BOG,2,0,0,102
12/04/2020,Tomate,Manizales,2136,MAN,5,1,0,102
12/04/2020,Tomate,Medellín,2100,MED,1,1,0,102
12/04/2020,Tomate,B/manga,886,BGA,3,0,0,102
12/04/2020,Tomate,Cali,1442,CAL,4,0,0,102
13/04/2020,Cebolla,Bogotá,1038,BOG,2,0,0,103
13/04/2020,Cebolla,Manizales,1270,MAN,5,1,0,103
13/04/2020,Cebolla,Medellín,1250,MED,1,1,0,103
13/04/2020,Cebolla,B/manga,1000,BGA,3,0,0,103
13/04/2020,Cebolla,Cali,1141,CAL,4,0,0,103
13/04/2020,Tomate,Bogotá,1591,BOG,2,0,0,103
13/04/2020,Tomate,Manizales,2136,MAN,5,1,0,103
13/04/2020,Tomate,Medellín,1250,MED,1,1,0,103
13/04/2020,Tomate,B/manga,886,BGA,3,0,0,103
13/04/2020,Tomate,Cali,1442,CAL,4,0,0,103
14/04/2020,Cebolla,Bogotá,1038,BOG,2,0,0,104
14/04/2020,Cebolla,Manizales,1270,MAN,5,1,0,104
14/04/2020,Cebolla,Medellín,1250,MED,1,1,0,104
14/04/2020,Cebolla,B/manga,1000,BGA,3,0,0,104
14/04/2020,Cebolla,Cali,1068,CAL,4,0,0,104
14/04/2020,Tomate,Bogotá,1591,BOG,2,0,0,104
14/04/2020,Tomate,Manizales,2136,MAN,5,1,0,104
14/04/2020,Tomate,Medellín,1250,MED,1,1,0,104
14/04/2020,Tomate,B/manga,886,BGA,3,0,0,104
14/04/2020,Tomate,Cali,1442,CAL,4,0,0,104
15/04/2020,Cebolla,Bogotá,975,BOG,2,0,1,105
15/04/2020,Cebolla,Manizales,1270,MAN,5,1,1,105
15/04/2020,Cebolla,Medellín,1250,MED,1,1,1,105
15/04/2020,Cebolla,B/manga,1000,BGA,3,0,1,105
15/04/2020,Cebolla,Cali,1068,CAL,4,0,1,105
15/04/2020,Tomate,Bogotá,1352,BOG,2,0,1,105
15/04/2020,Tomate,Manizales,2136,MAN,5,1,1,105
15/04/2020,Tomate,Medellín,1025,MED,1,1,1,105
15/04/2020,Tomate,B/manga,886,BGA,3,0,1,105
15/04/2020,Tomate,Cali,1442,CAL,4,0,1,105
16/04/2020,Cebolla,Bogotá,925,BOG,2,0,1,106
16/04/2020,Cebolla,Manizales,1200,MAN,5,1,1,106
16/04/2020,Cebolla,Medellín,1331,MED,1,1,1,106
16/04/2020,Cebolla,B/manga,980,BGA,3,0,1,106
16/04/2020,Cebolla,Cali,1122,CAL,4,0,1,106
16/04/2020,Tomate,Bogotá,1597,BOG,2,0,1,106
16/04/2020,Tomate,Manizales,1364,MAN,5,1,1,106
16/04/2020,Tomate,Medellín,1050,MED,1,1,1,106
16/04/2020,Tomate,B/manga,1023,BGA,3,0,1,106
16/04/2020,Tomate,Cali,1358,CAL,4,0,1,106
17/04/2020,Cebolla,Bogotá,908,BOG,2,0,1,107
17/04/2020,Cebolla,Manizales,1200,MAN,5,1,1,107
17/04/2020,Cebolla,Medellín,1199,MED,1,1,1,107
17/04/2020,Cebolla,B/manga,960,BGA,3,0,1,107
17/04/2020,Cebolla,Cali,1122,CAL,4,0,1,107
17/04/2020,Tomate,Bogotá,1585,BOG,2,0,1,107
17/04/2020,Tomate,Manizales,1364,MAN,5,1,1,107
17/04/2020,Tomate,Medellín,1200,MED,1,1,1,107
17/04/2020,Tomate,B/manga,1023,BGA,3,0,1,107
17/04/2020,Tomate,Cali,1358,CAL,4,0,1,107
